imagingFolder,Treatment,imageFileName,imagingType,imageIntEntire,CV,Iso,Aniso,Theta,Contrast,Correlation,Energy,Homogeneity,Entropy,Std,Mean,Range,ii,jj
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.17801397816549,0.531684578729544,0.0768988975482524,0.66186687157773,3.99253981950718,0.135634336838575,0.448506896551728,0.931034482758621,4,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.14217120701969,0.646851162919144,0.0653042483612596,0.665446540319015,3.98211494909392,0.155530211348725,0.399626923076922,0.961538461538462,4,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.24007295173962,0.466944252754417,0.0783448163762933,0.650755216304459,3.64577018955456,0.130201941287249,0.395395833333332,0.958333333333333,4,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.582278338945006,0.698531456599665,0.185852685236534,0.759884038193382,3.84761318268836,0.121598412177992,0.258164102564105,0.948717948717949,4,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.862610447913478,0.708371172052294,0.0835231344498818,0.708010632418461,4.18861518946586,0.147474053915961,0.3412375,0.96875,4,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.969607438016529,0.736048177013903,0.0720087915625165,0.693965148114138,4.22096196150811,0.164742594139361,0.356789655172418,1,4,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.907119171513111,0.708574006028745,0.0898570307700164,0.701427001496446,4.01464895167261,0.153714731529596,0.313321428571428,1,4,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.00813437404346,0.645954493344403,0.0877531367533475,0.687235928306635,3.96011383512264,0.148230493453642,0.341129629629628,1,5,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.678803438424651,0.742764234861386,0.136453468530829,0.735461649321498,3.90818771844039,0.136881365981188,0.229122857142859,0.971428571428571,5,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.856440414243445,0.674031222096157,0.0966452433965971,0.702579749515356,4.05834460590325,0.13518827789276,0.317342424242421,0.96969696969697,5,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.1708950617284,0.465740002452278,0.0795344048294298,0.658641554433221,3.71509135828166,0.125632509528301,0.392003846153838,0.961538461538462,5,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.27179854096521,0.457806069358691,0.0831058762434377,0.647458975274632,3.64450325381554,0.131275399619566,0.395533333333332,0.958333333333333,5,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.41495816753393,0.435333509721534,0.0735441566882003,0.632618265993266,3.73529043372448,0.130764323616319,0.439960000000001,0.96,5,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.53749132741557,0.735427412602158,0.138198215671331,0.771214820766589,4.26865499621508,0.119540643476707,0.248154545454547,1,5,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.988647842056933,0.684966602750846,0.0788395876687277,0.687134501581471,3.85645394643307,0.147533830175259,0.296773076923072,1,5,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.00476150392817,0.654375257945166,0.0911918967091327,0.689904648335204,3.6342377475805,0.14927015568072,0.27136818181818,1,5,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.628559330680543,0.517307840584837,0.155547013982887,0.744945456245961,3.50482504344458,0.0888947672235468,0.194905882352942,1,5,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.4516350372411,0.422545347082748,0.0850391559538125,0.642549170152706,3.41528799261664,0.134418922941246,0.350600000000001,1,6,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.958105805530048,0.546874881149989,0.11232974808174,0.697115268850117,3.78499626550582,0.127836528279879,0.349144444444441,0.962962962962963,6,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.716789103152739,0.566565736025239,0.177913370319954,0.742113708635173,3.56121193536994,0.110485838665352,0.249200000000002,1,6,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.979507448219569,0.697867177415636,0.0774911556405747,0.688708482127674,4.06191757689845,0.156760670731653,0.321753571428571,1,6,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.976340424446485,0.639936003133687,0.0928941136849507,0.692208261061796,3.97372009467823,0.144377703357604,0.343,1,6,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.805744311804918,0.762004569975126,0.0833201727159995,0.713241731285923,4.61048307753017,0.155321365929462,0.380058536585368,0.975609756097561,6,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.578466483011938,0.67451550280365,0.183313180796212,0.765829583715947,3.98954974064562,0.109810643909215,0.241795238095238,0.976190476190476,6,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.913105805530048,0.654576367211783,0.0972110182480614,0.701304322688161,3.9782092111343,0.136777576498362,0.32874,0.966666666666667,6,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.79902178349148,0.743267353504541,0.0903988551418978,0.725778908614767,4.07009572449734,0.152404270672615,0.265886206896555,1,6,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.936695235180084,0.704366876495335,0.0794395841883364,0.701826752372207,4.13272317205902,0.152955398515114,0.329079310344825,1,6,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.726610294867871,0.5756335839467,0.128305843786375,0.727858611366187,3.74382712552653,0.105769514803302,0.249081818181817,1,7,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.38290888684828,0.424031990683965,0.0740101971122855,0.639304280175492,3.46979472129866,0.132723502036032,0.367952380952385,0.952380952380952,7,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.37048821548822,0.348694913204342,0.0820800231020114,0.634107043256033,3.34049760417846,0.122165899717883,0.362304761904765,0.952380952380952,7,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.88151591674319,0.643343018869865,0.108796948069251,0.70462956160936,3.8207884823106,0.137254224665565,0.292407142857145,0.964285714285714,7,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.07883940414243,0.571979972407232,0.0886818732175715,0.670001258374996,3.70143660121766,0.134544657645877,0.331892307692305,0.961538461538462,7,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.724155698398123,0.678060856539658,0.112454103753773,0.730044672312349,4.18016010292194,0.129320861743365,0.318880555555555,0.972222222222222,7,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.09617921640649,0.593602826401133,0.0805537280296167,0.675446795395028,3.97058213161364,0.143929079070737,0.377566666666665,0.962962962962963,7,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.22637639016427,0.629526132944509,0.0752056913279028,0.666319848314798,3.74503936262539,0.156864170188271,0.342422727272728,1,7,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.10419727578818,0.616200266718392,0.0787317445451132,0.672535136720743,3.75755633971399,0.146050132927094,0.329658333333333,0.958333333333333,7,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.01856417712478,0.664003714779407,0.0839532557772387,0.686955918613747,3.99889981086894,0.153878546519048,0.342107407407405,0.962962962962963,7,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.839874247525763,0.694312341637211,0.111188302178275,0.707656200047614,3.73591405735392,0.141184585331558,0.247007142857144,1,8,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.10810248954188,0.582662488007651,0.0967187457572565,0.673840781552903,3.55247258783917,0.140421107489499,0.318172727272728,0.954545454545455,8,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.05934751555964,0.490843525150974,0.107298081785573,0.675277531204299,3.47841512119671,0.117831204030445,0.307424,0.96,8,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.44902841546781,0.556922537364742,0.0758132025389633,0.645045169710574,3.58900422340517,0.154380381218633,0.369035,1,8,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.44977323742475,0.367257959783949,0.0804723139555046,0.634847379519097,3.46632987678073,0.131361281688829,0.423385714285718,0.952380952380952,8,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.815151260075502,0.683955130086586,0.118918442345628,0.710603148488249,3.92872079592774,0.137475872601313,0.30865625,0.96875,8,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.594525048464442,0.699566016899816,0.145196934193881,0.756801878209706,4.12122095297711,0.123163417122168,0.263956410256412,0.974358974358974,8,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.18235154576064,0.537020550825637,0.078052319352102,0.660586870994699,3.70639724058015,0.137247006812349,0.363895833333332,0.958333333333333,8,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.27012116110601,0.589682539072203,0.0686362950435324,0.653774895418835,3.64243799120179,0.151397429667771,0.341966666666669,1,8,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.999594684215896,0.525918530699994,0.109344982476556,0.692544502261674,3.43290580820859,0.126083362537921,0.27224090909091,1,8,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.680297163554739,0.66855197201372,0.146277224705654,0.744248363262252,3.83915168114659,0.126384905582831,0.259106451612906,1,9,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.2156874298541,0.648994580313534,0.0613099811245052,0.658303383158181,3.93055243181448,0.160826736413577,0.375845833333332,1,9,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.19984338332823,0.562155597613283,0.0722279638943899,0.658901366357174,3.76122940631213,0.136736510381562,0.356696000000002,0.96,9,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.16466636057545,0.491262403158142,0.106524217837163,0.669124812944257,3.43831972857375,0.129210984257546,0.334513636363638,0.954545454545455,9,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.14807621671258,0.488267919166073,0.0870913279740773,0.662764488317519,3.59931112160183,0.127986630101866,0.350904166666665,0.958333333333333,9,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.41736225895317,0.300973824040497,0.0812619695327227,0.632115983062953,3.34449505970917,0.120879205645033,0.370980952380958,0.952380952380952,9,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.35097209468422,0.459092404823483,0.093920646773767,0.653589398069196,3.39541727411147,0.13458859604,0.327285000000002,1,9,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.725697632894603,0.704486058434421,0.114355194692746,0.728060606060606,4.11563468030054,0.13333823740833,0.284508333333333,0.972222222222222,9,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.93853407815529,0.56840759083393,0.122327549305301,0.699866986361936,3.79670303253405,0.129387411129078,0.340075,0.964285714285714,9,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.14370701969187,0.673015261148681,0.099131856036051,0.671593555808202,3.23888875551035,0.155312126474749,0.234999999999995,1,9,10
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.43295173961841,0.326101244809695,0.0864399474875239,0.638458558650478,3.40911269789752,0.120083303712719,0.384777272727277,0.954545454545455,10,1
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.10437276808489,0.560527259609214,0.0986374531496596,0.668315971159406,3.6037350063464,0.136600393908901,0.333229166666666,0.958333333333333,10,2
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.09386771757984,0.612764206356812,0.0774965676336976,0.675141422643948,4.04011428408805,0.145777161097201,0.386389285714284,0.964285714285714,10,3
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.713198653198653,0.587427453328005,0.130742519308924,0.734158750807741,3.78904760592199,0.115068347755549,0.271283870967745,1,10,4
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.41017115600449,0.337820439506604,0.0870193352738109,0.641209077305037,3.42349405948939,0.121488462425457,0.372431818181822,0.954545454545455,10,5
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.862249260279563,0.616185088817489,0.108586772401465,0.710674565520525,3.82674436580249,0.125956851261307,0.293541379310346,1,10,6
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,1.45862667074788,0.59075977278241,0.0598320410096228,0.634126684716331,3.41547376393266,0.153265357766152,0.302455555555554,1,10,7
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.769027395163759,0.725553639612841,0.096358845472146,0.723077466585042,4.22296756187826,0.143348700681378,0.299314285714288,1,10,8
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.838874094480155,0.58376016105284,0.117998247580297,0.714272115090297,4.07619846616102,0.12101986351178,0.362848571428576,0.942857142857143,10,9
01 Dsg3,01 Control,40X Dsg3 C - 01.tif,Dsg3,10.2970422108968,NaN,NaN,NaN,NaN,0.781530200999898,0.422703445909282,0.161820418632204,0.722444138353229,3.16062891223022,0.102735442138893,0.215356521739126,1,10,10
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.17244311804918,0.501954476459806,0.086955494762179,0.660719930789375,3.62224250487521,0.131623843646433,0.360687499999999,0.958333333333333,1,1
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,0.946431486583002,0.514269780226381,0.11755311236185,0.696816693874775,3.75131887860425,0.121825881191159,0.338578571428572,0.964285714285714,1,2
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.14802749719416,0.602234681452111,0.0711508213088455,0.668856464476414,3.81172714414987,0.152893039915591,0.373995652173915,1,1,3
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,0.874174829099072,0.672423298584417,0.0917528957402186,0.705624851205659,3.92587238912521,0.141793334490338,0.289117857142857,1,1,4
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.1315544332211,0.540602110173113,0.0839306761810566,0.669737139917695,3.68524851664611,0.129396622075619,0.335888000000001,0.96,1,5
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,0.812360473421079,0.610891322582081,0.12972528532338,0.726026999795939,3.76964391132975,0.123253059572958,0.286879310344831,0.96551724137931,1,6
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.02696025915723,0.547504125160488,0.0907440371424976,0.677402254871952,3.81248917585368,0.125938660974765,0.343031034482757,1,1,7
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.02823053770023,0.641764437033174,0.0829921451032261,0.67901263476516,4.03256497506236,0.141545810250313,0.379263333333332,0.933333333333333,1,8
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,0.557336241199878,0.76051155970437,0.188332938462471,0.774529865149815,4.25199252907065,0.130815989483445,0.267368888888889,0.977777777777778,1,9
01 Dsg3,01 Control,40X Dsg3 C - 02.tif,Dsg3,10.8895206451416,NaN,NaN,NaN,NaN,1.19985945311703,0.50431279775464,0.0783994994473535,0.658196727374758,3.68195317045572,0.133784480896451,0.381616666666665,0.958333333333333,1,10
